,Tat90_SGat0.55,Tat180_SGat0.55,Tat270_SGat0.55,Tat360_SGat0.55,Tat450_SGat0.55,Tat540_SGat0.55,Tat90_SGat0.6,Tat180_SGat0.6,Tat270_SGat0.6,Tat360_SGat0.6,Tat450_SGat0.6,Tat540_SGat0.6,Tat90_SGat0.65,Tat180_SGat0.65,Tat270_SGat0.65,Tat360_SGat0.65,Tat450_SGat0.65,Tat540_SGat0.65,Tat90_SGat0.7,Tat180_SGat0.7,Tat270_SGat0.7,Tat360_SGat0.7,Tat450_SGat0.7,Tat540_SGat0.7,Tat90_SGat0.75,Tat180_SGat0.75,Tat270_SGat0.75,Tat360_SGat0.75,Tat450_SGat0.75,Tat540_SGat0.75,Tat90_SGat0.8,Tat180_SGat0.8,Tat270_SGat0.8,Tat360_SGat0.8,Tat450_SGat0.8,Tat540_SGat0.8,Tat90_SGat0.85,Tat180_SGat0.85,Tat270_SGat0.85,Tat360_SGat0.85,Tat450_SGat0.85,Tat540_SGat0.85,Tat90_SGat0.9,Tat180_SGat0.9,Tat270_SGat0.9,Tat360_SGat0.9,Tat450_SGat0.9,Tat540_SGat0.9
4258,1.7935701202385244,1.1804216231075582,0.9354144146277585,0.8337219819191395,0.8347483311322235,0.9018212797588294,1.8445837002598824,1.2150492125279206,0.9592840184873512,0.8451561265159759,0.8278420468315844,0.8831369422691427,1.895060735266564,1.249595554284478,0.9837465338826686,0.8587720000925674,0.8255187698528208,0.8668811099114232,1.9451088029741528,1.2840875497961513,1.0086863783969204,0.8740755964375415,0.8271194298554371,0.853698555273372,1.994831198582954,1.3185584888794086,1.034027251867728,0.890713239808898,0.831957658562446,0.8439818277220514,2.044327482038919,1.353046028289137,1.059720759740811,0.9084311133616915,0.8394265946091105,0.8378285645720238,2.093693993536155,1.3875908763910922,1.0857387385926076,0.9270465451740992,0.849031538180701,0.8350820065259832,2.1430243439794574,1.4222359500023618,1.1120679794594406,0.9464280602454683,0.8603855209507473,0.835424605808802
4357,1.8351398239687455,1.2073546468941512,0.9559533765104838,0.8502616414052716,0.8469385983866916,0.909623151025597,1.8873501172300582,1.2428283412489862,0.9804948944482113,0.8623735404841627,0.8411231145491573,0.8919123471428116,1.9390100639154562,1.278213473538757,1.0056224631332262,0.8766189334025377,0.8397490672407543,0.8767020904729719,1.9902299547439735,1.3135385082385054,1.0312228278156756,0.892521450841524,0.8421713695864137,0.8645863308686047,2.041115656819974,1.3488382404394528,1.0572214267133428,0.9097387845793636,0.8477304554450837,0.8559043529890358,2.091769183075718,1.384151782883789,1.0835712637033872,0.9280245452382457,0.8558463231482485,0.8507134190286056,2.142289226805152,1.4195212579944698,1.1102453762493887,0.9472010373129265,0.866046255093425,0.8488375484686692,2.1927716688422825,1.4549909617581636,1.13723164183577,0.9671402334639299,0.8779597561486254,0.8499590226116189
4456,1.876703644900087,1.2342666965165305,0.9764532681248925,0.8667584198400422,0.8591908490986737,0.9175901751521026,1.9301111179783161,1.2705879421695896,1.0016688668038036,0.8795449051367954,0.8544300661601394,0.9008423845756812,1.9829543862579335,1.3068131560618885,1.027463512483787,0.894419009839512,0.8539773160634887,0.8866573250374359,2.035346462167243,1.3429723853983506,1.0537262649775738,0.9109208983316397,0.8572019595327252,0.8755798673751012,2.0873957917945694,1.3791019473280548,1.0803843034213116,0.9287190140823623,0.8634695878283802,0.8679002192820762,2.1392068468578587,1.4152424249560542,1.1073920391965604,0.9475740550988241,0.872225026930526,0.8636401570054497,2.190880678539793,1.4514373671222531,1.1347237219840844,0.9673131155058989,0.8830158615048019,0.8626080064694884,2.2425154415843185,1.4877324596436852,1.1623683273295078,0.9878115139483389,0.8954868763640668,0.8644872800086254
4555,1.9182615889077914,1.2611579034083182,0.9969147208158963,0.8832130834151278,0.8714966312855047,0.9257100972433808,1.9728667073176285,1.2983281248779552,1.0228064785326914,0.8966712092226267,0.8677575396916141,0.9099141307711455,2.0268937062750023,1.3353946938985537,1.0492701500510577,0.912173260915179,0.8682006970011795,0.8967340734897523,2.080458328567814,1.372389259130392,1.076197094984494,0.9292749317972223,0.8722101289260866,0.886667684620494,2.133671606304048,1.409349675843992,1.1035162340894058,0.9476548497663984,0.879175052385601,0.879960111326668,2.1866404757574904,1.446318011332713,1.1311833936446256,0.9670804833203266,0.888563297612208,0.8766020087016646,2.2394683507664794,1.4833392527884492,1.15917404544463,0.9873835400732468,0.8999412500674945,0.8763889938911573,2.2922556639499914,1.520460486190172,1.1874782735216087,1.008442587504749,0.9129679033435086,0.8790069042611623
4654,1.9598136618555053,1.2880283974166038,1.0173383461648553,0.8996263822436947,0.8838485116786612,0.9339715968891935,2.01561689005248,1.3260489977786283,1.0439082571547547,0.9137534023880987,0.8811008697217573,0.9191157618495666,2.070828027942354,1.363958178200163,1.0710428318057976,0.9298826743160155,0.8824167915547403,0.9069208160918728,2.125565557263763,1.4017892066077964,1.0986357133335432,0.9475845028067345,0.8871950002601916,0.8978395307098661,2.1799431031417837,1.4395814917606782,1.1266175631656337,0.9665471766221829,0.8948469152567082,0.8920758034886125,2.2340700721448368,1.4773785984310408,1.1549456283344215,0.9865446390330074,0.9048617303082169,0.8895930517283351,2.288052245510208,1.5152269636850382,1.1835966113190683,1.0074130448870227,0.9168232851650836,0.890176707742351,2.341992337678873,1.553175083673288,1.2125617139563305,1.0290341176485458,0.9304038175120178,0.8935157811602796
4753,2.0013598695968744,1.3148783068302219,1.037724736897272,0.9159990495770177,0.8962399388207701,0.9423642131862733,2.058361670979581,1.3537506681114235,1.0649747153782396,0.9307923972944543,0.8944559875502047,0.9284364553192638,2.1147573552284724,1.3925036992376416,1.0927820020351589,0.9475481966319698,0.8966235227179866,0.917207128778557,2.1706681515692514,1.4311723043309774,1.1210425062510834,0.9658505241415196,0.9021558595703764,0.9090862384689915,2.2262102850980816,1.4697974603319235,1.1496886276920366,0.985396845306849,0.9104852997457523,0.9042400181251695,2.281495638387231,1.5084242422633776,1.178679038595119,1.0059673018291022,0.921120920223179,0.9026080931025577,2.3366323647932656,1.5471005481850562,1.2079916794694487,1.0274023387227276,0.9336628036349283,0.9039678441940666,2.391725464513168,1.5858762941153512,1.2376188782415187,1.0495867466671713,0.9477955603148076,0.9080121027009513
4852,2.0429002179739495,1.3417077584072428,1.0580744677368155,0.9323318013128877,0.908665126507058,0.9508782757452856,2.101101054887673,1.381433241969655,1.0860063517085878,0.9477890716042483,0.9078193374327455,0.9378663004626774,2.158681692097728,1.4210313464139839,1.1144880937818873,0.9651707358625246,0.9108191054661963,0.9275835714533578,2.2157661147952012,1.4605386281361354,1.1434178510115207,0.9840738721262797,0.917092131662067,0.9203995996601992,2.272473154960381,1.4999976462984128,1.1727297575383298,1.0042046741061612,0.9260903761162474,0.9164463041132446,2.328917176849119,1.5394549984413035,1.2023839139711847,1.0253492233493442,0.9373414599697705,0.9156425695973431,2.3852087106368183,1.578960054345923,1.2323595050608067,1.047352106520147,0.9504606155647423,0.9177595278301072,2.4414550461900006,1.618564159287427,1.2626499921467766,1.07010109661925,0.9651440363966698,0.9224943225673141
4951,2.0844347128185627,1.3685168774017542,1.078388096207743,0.9486253357351991,0.9211189543108834,0.9595048413032412,2.1438350465577054,1.4090968243183646,1.1070036510266756,0.9647442698417276,0.921187806020874,0.947396216869223,2.2026010425074736,1.449541208276424,1.1361615292620229,0.9827511637237253,0.9250020052519194,0.938041588000371,2.260859450246158,1.4898882532039799,1.1657621162418232,1.0022553887760681,0.9320033593750312,0.9317722547492315,2.318731715511782,1.5301821138932032,1.1957412756260464,1.0229714507498908,0.941662353107606,0.9286889324976015,2.376334689892903,1.5704709221798916,1.2260605383886034,1.0446911287576317,0.9535239374455969,0.9286924633184659,2.4337812850599447,1.6108055299120632,1.2567003386862783,1.0672630105628773,0.9672175051341906,0.931549252152881,2.491181084446178,1.651238720711697,1.2876552776970056,1.090577770268744,0.9824501156322456,0.9369611188081466
5050,2.1259633599513355,1.3953057875901271,1.0986661633913564,0.964880333432787,0.9335968824810366,0.968235635542011,2.1865636507630364,1.436741519011784,1.1279670851354293,0.981658805135763,0.9345586627001954,0.9570178804071515,2.2465154104097,1.4780333725284958,1.1578027202622336,1.0002903177752804,0.9391709030651413,0.9485734168270514,2.305948161223902,1.519221254067736,1.1880756622125594,1.0203958837775187,0.9468891861607145,0.9431975962679059,2.3649859695331896,1.5603509268479425,1.218723498143305,1.041697934093914,0.9572014708499315,0.9409628066772435,2.423748179878152,1.601472068301841,1.249709190315169,1.0639937181147556,0.969668934161076,0.941754229951923,2.482350090078449,1.6426370223183446,1.2810144264869694,1.0871356915793797,0.9839342314823416,0.945334829354845,2.5409035810171146,1.6839000196635299,1.3126349532639698,1.111017351965323,0.9997146350181548,0.9514113624074635
5149,2.167486165182396,1.4220746112967726,1.118909194638585,0.9810974573582438,0.9460948789529922,0.9770629997141091,2.229286872268687,1.4643674288106765,1.1488971132779358,0.9985334608527028,0.9479295089604969,0.9667236559639861,2.290424799750892,1.5065079260421563,1.179412068518067,1.0177890033849395,0.9533246659030918,0.9591720108569566,2.3510322510250736,1.548537704621712,1.210358841115963,1.0384961363200844,0.9617493413821503,0.9546696840467614,2.411235919801594,1.5905041483984022,1.2416767347506528,1.060384855679887,0.9727079949447862,0.9532633849514471,2.4711576491620506,1.6324584912416753,1.2733301429143937,1.0832576676576338,0.9857770239341804,0.95482473758808,2.5309151277087643,1.6744545786926408,1.3053020102683064,1.106970769775689,1.0006115295856348,0.9591143477498874,2.590622537636827,1.7165480971736757,1.3375892336545803,1.1314204084711839,1.0169384004374613,0.9658440907222072
5248,2.2090031343107155,1.4488234694190774,1.1391177002423398,0.9972773529948963,0.9586093565928304,0.9859798416937291,2.272004715832513,1.4919746553994324,1.1697941826286793,1.0153689921263387,0.9612982352787349,0.9765065363604828,2.3343292144707855,1.5349649548689062,1.2009899660744534,1.0352479955453022,0.9674623217144636,0.9698309659873657,2.3961117229428943,1.5778376781290533,1.232611997331891,1.0565568967907732,0.9765836278746587,0.9661831708038229,2.457481569090627,1.6206418412902672,1.2646012887799798,1.0790329211875926,0.9881822115018805,0.9655866135877927,2.5185631000990614,1.6634302450496596,1.2969236641940043,1.1024836309940707,1.001848771883588,0.9679012144025728,2.579476399962634,1.7062582458590694,1.329563327612304,1.1267688458026495,1.017250111134874,0.9728861355686702,2.6403379560375964,1.7491829940303125,1.3625183301963921,1.1517874897394615,1.0341221883061409,0.9802584849346567
5347,2.2505142731254995,1.4755524814517098,1.1592921760721246,1.0134206486066568,0.9711371191041945,0.9949795910853564,2.314717186204025,1.5195632994024244,1.190658728759601,1.0321661272918563,0.9746629842786604,0.9863600868737613,2.3782286585047525,1.563404544251545,1.2225367956290185,1.0526680405568216,0.9815830380662773,0.9805444571185333,2.4411865802646786,1.6071212472297995,1.2548354676827538,1.0745788883465726,0.9913919113814007,0.9777332367654077,2.5037229201708207,1.6507640677847168,1.2874974574234161,1.097642811781629,1.0036244229721176,0.9779288688618495,2.565964535041375,1.6943873833958745,1.3204900171489835,1.1216722402186523,1.017884733664858,0.9809812037752506,2.628033908850956,1.7380480703406598,1.3537986119859045,1.1465305016636462,1.033850665402711,0.986648730052448,2.690049837949233,1.78180475078144,1.3874224508204311,1.172119129647541,1.051266747110544,0.9946538508594446
5446,2.292019587404183,1.502261765511066,1.1794331041737647,1.0295279555505976,0.9836753142857773,1.004056158055594,2.3574242881250442,1.5471334604004157,1.2114911760827576,1.0489255692303523,0.988022119146473,0.9962783948618968,2.422123135781154,1.5918267786351707,1.2440529308593309,1.0700498575879118,0.9956861039165839,0.9913071809474587,2.4862568262750226,1.636388483948762,1.2770295816768003,1.0925628083724177,1.0061741115553129,0.9893155321637614,2.549959975809998,1.680870889663823,1.3103655319166077,1.11621518536951,1.0190349446435758,0.9902869067592497,2.6133619563383412,1.7253299595740597,1.3440294598992282,1.1408241069565905,1.033885454904718,0.9940625256835995,2.676587656382994,1.7698240983622402,1.3780080928457197,1.1662563015671,1.0504138600951898,1.0004008509887736,2.7397581851020187,1.8144134077365734,1.4123018001414789,1.1924158466885322,1.0683727988436913,1.0090296025423644
5545,2.3335190829143233,1.528951438358139,1.1995409533364247,1.0455998686360795,0.996221393543808,1.0132038955716933,2.4001260263301525,1.5746852369464432,1.2322919382705861,1.065647996629718,1.0013741964728924,1.0062560240227318,2.4660126502233637,1.6202317416783036,1.2655387367362472,1.0873941401269978,1.0097709139909643,1.0021143047992216,2.53132246425337,1.6656394597030209,1.2991946617418209,1.110509329838042,1.0209301942732856,1.0009261266054905,2.5961927387711565,1.7109623682361492,1.333205797713937,1.13475067777363,1.034414101691485,1.00265781923618,2.660755366337324,1.7562580265055934,1.3675422458225,1.1599398233411966,1.0498514707968318,1.0071432433868712,2.725137644565583,1.8015863758533814,1.4021919957393238,1.1859467927279788,1.066940342182884,1.0141413779743158,2.789462999222065,1.8470090049691366,1.437156579535809,1.2126781446237485,1.0854410403496169,1.0233852482031969
5644,2.3750127654124937,1.5556216154216713,1.2196161796291682,1.061636966517673,1.008773076732977,1.022417564759286,2.4428224055453045,1.6022187265813763,1.253061418655904,1.0823340651687579,1.0147179428284079,1.0162879728602991,2.509897205748971,1.6486195162636237,1.2869945698212941,1.1047015573288586,1.0238369553496438,1.0129614208430058,2.57638349747492,1.6948742453096501,1.3213310234487188,1.128419102560458,1.035660165053916,1.012561464435886,2.6424212118159636,1.7410385643419466,1.356018534657351,1.1532499038260262,1.0497622266924889,1.0150389960992279,2.708144767382164,1.7871716367433,1.391028623682407,1.179019962930108,1.0657833058291657,1.0202216346090562,2.7736838754041466,1.8333349484510078,1.4263505424032017,1.2056025061219315,1.0834307387073405,1.0278693308217117,2.8391642820364633,1.8795915823182143,1.4619869872165088,1.2329065130990524,1.1024721445798273,1.0377203781508626
5743,2.4165006406447973,1.5822724108204915,1.239659226909,1.077639812111163,1.0213283215568132,1.0316923031146115,2.485513430489787,1.6297340258493371,1.2738000106118519,1.0989844086278955,1.0280522345013474,1.0263696369694215,2.553776806269469,1.676990184508424,1.3084207785520914,1.1219727552717491,1.0378837958044556,1.0238445051079204,2.621439929210984,1.7240929109929513,1.3434389757259346,1.1462927543807901,1.0503640634065352,1.0242183253371575,2.688645397701512,1.7710995383585157,1.3788040171385272,1.1717134583918272,1.0650796575291634,1.0274280917159269,2.755530161815957,1.8180708424753587,1.414488837752024,1.1980650815650828,1.081681473618147,1.0332961665389884,2.8222263509008862,1.865069861502231,1.4504839508573937,1.2252239571956296,1.0998856575644171,1.0415838526263053,2.888862035269778,1.9121611793908646,1.4867932183066794,1.2531014282268966,1.119466761771435,1.0520346543645227
5842,2.4579827143468065,1.6089039373853744,1.2596705273027198,1.0936089530259232,1.0338852968713461,1.0410235953291265,2.528199105873966,1.6572312303125916,1.294508097914004,1.1155996399336159,1.041376079923161,1.0364967747834193,2.597651455691068,1.705343827775287,1.3298177035145258,1.1392083581282182,1.0519110739032707,1.0347598807757559,2.6664917627281413,1.7532955263920111,1.3655188210651414,1.1641308922624938,1.065041957968725,1.0358937895070672,2.734865299181755,1.8011453502053185,1.4015625142550165,1.1901419173272088,1.0803667356233007,1.0398229958812035,2.802911551976805,1.8489556955286344,1.4379231279331033,1.2170757181795415,1.097546476830771,1.0463654740884134,2.870765073058064,1.8967911600671492,1.4745924354970366,1.2448116465361938,1.1163056882561135,1.055284195090921,2.9385562606436983,1.9447178355638215,1.5115754649101867,1.2732633531383108,1.1364255205509564,1.06632780148675
5941,2.499458992243737,1.6355163066803857,1.2796505016631703,1.109544922004473,1.0464423593421763,1.05040724650513,2.5708794364018592,1.684710434566266,1.3151860550849617,1.1321803521399576,1.0546886043841424,1.0466654764615158,2.6415211579138465,1.7336805266820616,1.3511856777031066,1.1564089692583477,1.0659184902471315,1.0457041852831641,2.711539001289082,1.7824821605675776,1.387570855718471,1.1819341033174813,1.0796939423134937,1.0475852068314222,2.781080919007933,1.8311760593492556,1.424294289960529,1.2085358383769833,1.0956238044464603,1.052221808269086,2.8502889402025713,1.8798262473727723,1.4613317298711601,1.2360523955578135,1.1133788071757833,1.0594283409358085,2.919300043873642,1.9284988889212435,1.498676207181295,1.2643660605032414,1.1326914026176096,1.0689697057737133,2.988246959880616,1.9772615899857604,1.536333916180446,1.2933927385034312,1.1533490289698634,1.0805995990174722
6040,2.540929480049822,1.6621096290239037,1.299599560002824,1.1254482373669523,1.0589980329882935,1.0598393575601106,2.613554426768939,1.7121717322527956,1.335834247722876,1.1487271193518325,1.067989036707263,1.0568721356217163,2.685385916832784,1.762000361111905,1.3725250267699987,1.1735751722315384,1.079905799943981,1.0566743408210213,2.756581648151757,1.8116528820093762,1.4095953698878998,1.1997029557659193,1.0943201313269155,1.0592901695668322,2.827292259927579,1.8611917248093282,1.4469996032095223,1.226895762016493,1.1108512082669442,1.064622815983042,2.897662328827369,1.9106825491236443,1.4847148750662755,1.2549956210494497,1.1291789454528398,1.072483682959125,2.9678312653458687,1.9601930925582698,1.5227354733188954,1.283887671824992,1.1490433555146164,1.0826398169788847,3.037934134700504,2.0097924815788906,1.5610687583870395,1.3134900230261564,1.1702378754767908,1.0948498745322606
6139,2.582394183469393,1.6886840135090433,1.3195181019052402,1.1413194034546388,1.0715509912169063,1.0693163026349741,2.6562240816630864,1.739615216076076,1.3564530328145805,1.1652404975941018,1.081276697600905,1.0671134236517503,2.7292457363365252,1.790303410223436,1.3938360692633254,1.1907075317825577,1.0938728060348062,1.0676675278539922,2.801619706570336,1.8408077586430096,1.4315926479071395,1.217437999835016,1.108920658072516,1.071006488092,2.8734993246852265,1.8911924051620568,1.469678708096582,1.2452222122420948,1.1260492910939484,1.0770244737899355,2.9450317201835428,1.94152465154692,1.5080727909810947,1.2739058872427278,1.1449473616468744,1.0855305337226304,3.016358739469541,1.991873815192818,1.5467704379512774,1.3033769401621682,1.165362085512617,1.0962940360550846,3.087617786820632,2.0423105490413063,1.5857801749805465,1.3335556339124617,1.1870926298310143,1.1090784977770864
6238,2.62385310819577,1.7152395680237225,1.3394065169160854,1.1571589110699452,1.0841000410127737,1.0788347083371912,2.698888405765163,1.76704097781506,1.3770427590344334,1.181721025630163,1.094550989455171,1.0773862663541909,2.7731006203087185,1.8185897524600099,1.4151191168553137,1.2078065947070276,1.1078193537540502,1.078681161338741,2.846653179794471,1.8699468578366465,1.4535629684162634,1.2351397686016408,1.1234956710745803,1.0827321693547662,2.9197021160221217,1.9211781585461596,1.4923318539906771,1.2635156973137578,1.1412183957927526,1.0894253866829222,2.9923971165997996,1.9723526050617053,1.5314057011437192,1.2927836725985196,1.160684515058906,1.0985680317345476,3.0648824682380424,2.023541100762841,1.5707813018331116,1.3228343126409974,1.1816481155182759,1.1099319369034193,3.1372979179591383,2.0748158308483853,1.610468346655164,1.353589987314751,1.2039138439613901,1.123285375514606
6337,2.6653062599125117,1.7417763992702724,1.3592651849149266,1.172967237910394,1.0966441089951997,1.0883914346644694,2.741547403747689,1.7944491083378864,1.3976037670294308,1.1981692257334107,1.107811387382764,1.0876878227099593,2.816950572626867,1.8468594655594657,1.436374474560965,1.224872890701127,1.1217453255074261,1.0897128693435645,2.8916820710699143,1.8990702464079552,1.475506604529511,1.2528087787829656,1.1380453319573671,1.0944653976873995,2.965900636676228,1.9511490426672036,1.5149592856644907,1.2817767104547284,1.1563588633432766,1.1018242944696235,3.0397585204039794,2.0031664597438947,1.5547138252483153,1.3116294420492136,1.1763908544655954,1.1115954092351708,3.11340245364238,2.0551949929322966,1.5947682625102189,1.3422602243577995,1.197901953393453,1.1235531525277533,3.1869745298305516,2.1073083652552267,1.6351334514098217,1.3735934887537282,1.220702052774647,1.1374704470192114
6436,2.706753644292084,1.768294612784462,1.3790944764689583,1.1887448489945935,1.1091822290976658,1.0979835574677568,2.7842010802759014,1.8218396976145783,1.418136389691611,1.2145856044148435,1.1210574313357111,1.0980154655518204,2.860795597163274,1.8751126265635025,1.4576024409474044,1.2419069331497097,1.1356506364702026,1.1007604738113532,2.936706383637444,1.9281779906306449,1.497423823996834,1.2704455314788667,1.152569813394675,1.106204517705519,3.012094889382049,1.9811051148026435,1.5375612434191686,1.300005730508706,1.171471032221511,1.1142200581250026,3.0871159339200007,2.0339662653297195,1.5779973792517727,1.330443647563973,1.1920668183012062,1.1246119823109535,3.1619186976725415,2.086835535093435,1.6187315143950356,1.361655098856828,1.2141240925426664,1.1371573684849827,3.2366476241483424,2.139788190298002,1.6597756646072703,1.3935665335190623,1.2374577749166118,1.1516336801277478
6535,2.748195266997163,1.794794312954624,1.3988947531697589,1.2044921970788949,1.121713531660271,1.1076083523236884,2.8268494400078934,1.8492128347305608,1.4386409524182562,1.230970653109667,1.1342887191544273,1.1083667639766996,2.904635697784422,1.9033493118266769,1.4788033083346768,1.2589092198668244,1.1495352307190612,1.111821973235031,2.981726120734695,1.9572701562410282,1.5193148893589155,1.2880505128711157,1.1670692973246148,1.11794801904262,3.0582848768718174,2.011046431806383,1.5601379632046433,1.3182032225605005,1.1865552378857183,1.1266116476849701,3.1344693594701223,2.064752071218993,1.601256575467353,1.3492267286829982,1.2077128348567263,1.1376171421601824,3.2104312023157413,2.1184627703696615,1.64267124883984,1.381019348583229,1.2303150124746955,1.1507443171168719,3.286317202625487,2.172255343796169,1.684395159031683,1.4135095070503116,1.2541815134896142,1.165775067775087
6634,2.789631133679982,1.8212756030397075,1.4186663679540312,1.220209723063592,1.1342372337549347,1.1172632797016602,2.8694924875932184,1.8765686078992225,1.4591177733607075,1.2473248488257243,1.1475049004258868,1.1187394673270163,2.948470878350687,1.9315695970256168,1.4999773629885982,1.2758802337917987,1.1633990778298051,1.1228955270406797,3.0267412855938436,1.9863468084443352,1.5411800580965092,1.3056241948796792,1.1815439733945075,1.1296945227039186,3.1044706018730914,2.0409730501134202,1.5826896767356171,1.3363696385209036,1.201611812352051,1.1389981314877788,3.1818187993736986,2.095523926478645,1.6244916226552792,1.367979113022823,1.2233293224918713,1.1506103473611085,3.258939969557212,2.1500767416176427,1.666587654207659,1.400353375312668,1.2464751793393476,1.1643137724565782,3.3359832669716916,2.2047098633540867,1.7089921049443306,1.4334227852991699,1.2708737567291921,1.179894624947358
6733,2.831061249982257,1.847738585187458,1.4384096654093153,1.2358978563879892,1.1467526305884748,1.1269459713110073,2.9121302276749432,1.9039071044745892,1.4795671636622911,1.2636486547562122,1.1607056710497616,1.1291314905951577,2.992301142717886,1.9597735571677901,1.5211248853052537,1.2928204436453945,1.1772421698778401,1.1339794414965585,3.0717518814438636,2.0154080119211004,1.563019582774169,1.3231670357823333,1.1959940376049913,1.1414427688506539,3.150652067111463,2.0708850257442277,1.6052166116036006,1.354505417678955,1.2166410838466613,1.15137866659672,3.2291642559483624,2.126281879845984,1.6477027261102162,1.3867012167546346,1.2389166898563726,1.1635911170133322,3.307445001381734,2.1816774914298986,1.6904809159410856,1.4196575705591004,1.2626050464402436,1.177865545726585,3.3856458188965655,2.237151786362907,1.7335666701380086,1.4533067350742743,1.287534978642352,1.1939923859989896
6832,2.8724856215352865,1.8741833604518507,1.4581249820655353,1.251557015413777,1.1592590878500935,1.1366542175366237,2.954762664888009,1.931228410963722,1.4999894276856465,1.2799425208590567,1.1738907684158013,1.139540901116949,3.036126494735489,1.9879612666003061,1.5422461499886144,1.309730304546647,1.1910645187901683,1.1450721569865592,3.1167579115093065,2.044453830833522,1.584833711178577,1.3406794807983489,1.2104196911270348,1.1531916058497789,3.196829275308611,2.100782414309454,1.6277189913850316,1.3726109872237662,1.2316433765231782,1.1637524902601293,3.2765057315076542,2.157025979731852,1.670890087746146,1.4053934450573302,1.2544753361175962,1.1765590246481064,3.355946299769722,2.2132650621371295,1.7143512166289676,1.4389323159620337,1.2787050547246221,1.1913994813498716,3.4353048601081486,2.2695811500023275,1.7581190199896553,1.473161714369544,1.3041656396117425,1.2080684022864527
6931,2.913904253960671,1.9006100288106291,1.4778126466731873,1.267187607796494,1.1717560348868592,1.1463859558679654,2.9973898038599236,1.9585326130386331,1.5203848632316461,1.296206884404399,1.1870599671230095,1.1499659064331733,3.0799469382474993,2.0161327990182656,1.5633414262208731,1.3266102585956008,1.2048661540040528,1.15617223650468,3.1617593790102476,2.0734843288313103,1.6066226864516886,1.3581619626392905,1.2248211392692667,1.1649399804445477,3.2430022291832863,2.1306652710143252,1.6501970357455773,1.3906867627378823,1.246619010236143,1.1761189122832674,3.323843228364582,2.1877562742238377,1.6940539061782736,1.4240561925470205,1.2700056511921274,1.1895136928018704,3.404443866701595,2.244839495810753,1.7381987360711102,1.4581779836546644,1.2947756332507834,1.204915453410663,3.4849603923118306,2.3019979912422484,1.7826493175116678,1.4929880726768205,1.3207661869647958,1.2221227400783479
7030,2.955317152869509,1.9270186891819827,1.4974729804686382,1.282790030844836,1.1842429586119474,1.1561392602403255,3.040011649210869,1.9858197955483496,1.540753761747136,1.3124421704952949,1.200213075169176,1.1604048432098537,3.123762477092922,2.0442882274735314,1.5844109778260926,1.3434607354227937,1.218647120393922,1.1672783552430974,3.2067562871624764,2.10249956905785,1.6283867472191997,1.3756149020293127,1.2391985905762448,1.1766869289194102,3.289170931451536,2.160533650662808,1.6726509605410322,1.4087331486641954,1.261568300362334,1.1884773082067226,3.3711767488285096,2.218472811089714,1.717194376802556,1.4426898436844484,1.2855080159792835,1.202454788183457,3.4529377041548206,2.2764008342650603,1.7620236513409804,1.4773949366138874,1.3108171996355877,1.2184133625089149,3.534612417212848,2.3344023468448256,1.8071577234015868,1.5127861512845273,1.3373370555135913,1.2361554787071487
7129,2.9967243238625896,1.9534094394410098,1.5171062974283258,1.298364671867539,1.1967193980498845,1.1659123312124202,3.082628205553526,2.01309004253051,1.5610964085254992,1.3286487925573816,1.213349930555066,1.1708561671185698,3.167573115104663,2.072427624382728,1.6054550634275682,1.3602821527084021,1.2324074764333304,1.1783892911605165,3.251748639178261,2.1314996141562634,1.650126127714152,1.3930387081968747,1.2535522560409254,1.1884315691481562,3.3353353848249503,2.190387607662092,1.6950809779147085,1.4267505387481605,1.2764915576630522,1.20082711319128,3.4185062952063983,2.249175637780291,1.7403116918725106,1.4612947731616708,1.300982802595021,1.2153820173563514,3.501427814105677,2.3079491190595105,1.7858261368467905,1.4965835289934553,1.3268301604801063,1.2318931329603924,3.584260936513505,2.366794253365743,1.8316443960907585,1.53255628356174,1.353878668065216,1.2501667089326651
7228,3.038125772530705,1.9797823764363058,1.5367129045105756,1.313911908509286,1.2091849394536878,1.1757034869110177,3.1252394774929804,2.0403434372226705,1.581413082898334,1.3448271528059648,1.2264703982532816,1.1813184435876438,3.2113788561096905,2.1005510615354224,1.626473936599064,1.3770749166729468,1.2461472925632968,1.1895039164300383,3.2967364382647593,2.1604845262750523,1.6718410578962106,1.4104337793399329,1.2678823484169393,1.200173093426847,3.381495592013038,2.2202271960267392,1.7174872963915093,1.4447393164567988,1.2913890881814654,1.213167816533701,3.4658318698036594,2.2798648014325655,1.7634060405737955,1.4798713462694812,1.3164303746039057,1.228295122877376,3.5499141985278913,2.3394843915012107,1.809606364390511,1.515744106440637,1.3428149117775003,1.2453547103007496,3.6339059519161783,2.3991737471563748,1.8561094917912035,1.5522987952299803,1.37039143590524,1.264156531491304
